,BusStopCode,RoadName,Description,Latitude,Longitude
1590,28601,Jurong West St 41,Yuhua Sec Sch,1.34733744665393,103.72316770207861
1591,28611,Jurong West St 41,Opp Blk 461,1.34927792310102,103.72106773657399
1592,28621,Jurong East Ctrl,Blk 241,1.34154348249683,103.74358012428006
1593,28629,Jurong East Ctrl,Blk 266,1.34195331167525,103.74424995812674
1594,28631,Toh Guan Rd,Opp Blk 288D,1.34053157728505,103.74418616293988
1595,28639,Toh Guan Rd,Blk 288E,1.34045649755771,103.74395996871245
1596,28641,Toh Guan Rd,Blk 284,1.33917889755759,103.74610320575732
1597,28649,Toh Guan Rd,Blk 286A,1.33901303401774,103.74603439301079
1598,28651,Toh Guan Rd,Opp IMM Bldg,1.33515192012369,103.74794188238828
1599,28659,Toh Guan Rd,IMM Bldg,1.33446189256828,103.74767782537164
1600,28661,Toh Guan Rd East,Opp Jurong East Warehse,1.33665522766949,103.74951999566713
1601,28669,Toh Guan Rd East,Jurong East Warehse,1.33644500000269,103.74935500317244
1602,28671,Toh Guan Rd East,Alliance Bldg,1.33715229988486,103.75226376356609
1603,28679,Toh Guan Rd East,Hitachi Elevator Bldg,1.33661449274468,103.75110456918219
1604,28681,Toh Guan Rd East,Toh Guan Ctr,1.33720242588623,103.75488889772056
1605,28689,Toh Guan Rd East,Opp Toh Guan Ctr,1.33727934409499,103.75440999786483
1606,28691,Toh Guan Rd East,Wang-Fu Ind Pte Ltd,1.33565242851513,103.75748934005021
1607,28699,Toh Guan Rd East,Opp Uni-Tech Ctr,1.33566850623054,103.75723501585756
1608,28701,Toh Tuck Link,Aft Old Toh Tuck Rd,1.33149833298375,103.75773000000456
1609,28709,Toh Tuck Link,Bef Old Toh Tuck Rd,1.331639972025,103.75734406053928
1610,29011,Penjuru Rd,Opp Sanmina-SCI,1.3085474999723,103.73362194401842
1611,29019,Penjuru Rd,Sanmina-SCI,1.30808999973571,103.73376586792706
1612,29021,Penjuru Rd,Aft Jln Buroh,1.31267499889159,103.73450231627747
1613,29029,Penjuru Rd,Bef Penjuru Cl,1.3136694444723,103.73497081366901
1614,29031,Penjuru Rd,Aft Penjuru Pl,1.31653138767966,103.73538661201253
1615,29039,Penjuru Rd,Bef Penjuru Wk,1.31791472290937,103.73590151832454
1616,29041,Tg Penjuru,Ban Joo,1.30630499421009,103.73605370521642
1617,29049,Tg Penjuru,LTH Logistics,1.3059832127393,103.73668670651571
1618,29051,Jln Buroh,Opp Caltex S'pore,1.30462052831604,103.74284927023315
1619,29059,Jln Buroh,Caltex S'pore,1.3043728024167,103.74252500205836
1620,29069,Jln Buroh,Aft Pandan Rd,1.30296947780325,103.74607238005542
1621,29071,Pandan Rd,Gas Svc Intl,1.30422665161292,103.75179382878862
1622,29081,Pandan Rd,Franklin Offshore,1.30177859797596,103.75284433363814
1623,29089,Pandan Rd,Swanson Plastics,1.30146754204298,103.75270485878043
1624,29091,Pandan Rd,Opp Sia Huat,1.29941886215176,103.75254392626566
1625,29099,Pandan Rd,Bef Sia Huat,1.29938668393663,103.75207185742923
1626,29101,Pandan Rd,PPL Shipyard,1.29856077859667,103.74997666563225
1627,29109,Pandan Rd,Opp PPL Shipyard,1.29874917121117,103.74969618348408
1628,29111,Pandan Rd,Transerve,1.30002583301409,103.74685194400729
1629,29119,Pandan Rd,Comfortdelgro Engrg,1.30075962146214,103.74720096588953
1630,29121,Tg Penjuru,Opp Clp Intl,1.30670185792468,103.73955130573647
1631,29129,Tg Penjuru,Clp Intl,1.30639194302217,103.73949183679694
1632,29139,Pandan Ave,Opp Foh Foh Pte Ltd,1.30295846509397,103.75137448307609
1633,29149,Pandan Ave,Senkee Logistics Hub,1.30169278947484,103.7484455108314
1634,29159,Penjuru Rd,Aft Teban Gdns Cres,1.32532489846553,103.73750501985307
1635,30011,Old Choa Chu Kang Rd,Tengah Air Base,1.37367799480239,103.71422567942253
1636,30019,Old Choa Chu Kang Rd,Opp Tengah Air Base,1.37333306785344,103.71365844785454
1637,30021,Old Choa Chu Kang Rd,Opp Keat Hong Camp,1.3744419562273,103.71705234322658
1638,30029,Old Choa Chu Kang Rd,Keat Hong Camp,1.37415602765485,103.71709630730658
1639,30031,Old Choa Chu Kang Rd,Opp Army Logistics Base,1.37461935383489,103.71983865916742
1640,30039,Old Choa Chu Kang Rd,Army Logistics Base,1.37432162221947,103.71981883880738
1641,30041,Old Choa Chu Kang Rd,Opp Home Team Academy,1.37462014104762,103.72188815233464
1642,30049,Old Choa Chu Kang Rd,Home Team Academy,1.37431332163268,103.723836557791
1643,30051,Old Choa Chu Kang Rd,Aft Track 14,1.37455576936144,103.72537054756133
1644,30059,Old Choa Chu Kang Rd,Opp Track 14,1.37439935176831,103.72614304198139
1645,30081,Brickland Rd,Opp Hai Inn See Tp,1.37727684686882,103.73431312110678
1646,30089,Brickland Rd,Aft Hai Inn See Tp,1.377159999987,103.73409166698833
1647,30091,Sg Tengah Rd,Chengtai Nursery,1.37943055556701,103.7308563889232
1648,30099,Sg Tengah Rd,Opp Chengtai Nursery,1.37972159795466,103.73122812228895
1649,30101,Brickland Rd,BLK 485B,1.373713,103.738897
1650,30109,Brickland Rd,Opp Blk 485A,1.373745,103.738354
1651,30111,Brickland Rd,BLK 804B,1.37245788679333,103.74282538457524
1652,30119,Brickland Rd,AFT CHOA CHU KANG AVE 6,1.37288750001555,103.7404039307868
1653,30121,Brickland Rd,BLK 805D,1.37211783027051,103.74443713836388
1654,30129,Brickland Rd,OPP BLK 805D,1.37203889001441,103.74381033081468
1655,31009,Old Choa Chu Kang Rd,Choa Chu Kang Rd End,1.37174374490161,103.6842656135271
1656,31011,Jln Bahar,Aft Nanyang Ave,1.35908460846532,103.69389522616177
1657,31019,Jln Bahar,Bef Nanyang Ave,1.35998260495758,103.69398905356208
1658,31021,Jln Bahar,Jln Bahar Power Stn,1.36247047014576,103.69287888535482
1659,31029,Jln Bahar,Opp Jln Bahar Power Stn,1.36307987152083,103.69296604646463
1660,31031,Jln Bahar,Civil Defence Academy,1.36598890667515,103.69327324255713
1661,31039,Jln Bahar,Opp Civil Defence Academy,1.36563783980926,103.69330818055283
1662,31041,Jln Bahar,Bef Muslim Cemy Path 7,1.36893226400594,103.6939293999916
1663,31049,Jln Bahar,Aft Chr Cemy Path 9,1.36939554385137,103.6942436921991
1664,31051,Jln Bahar,Bef Muslim Cemy Path 1,1.37226002154624,103.69445182104045
1665,31059,Jln Bahar,Aft Chr Cemy Path 3,1.37207574401713,103.69466807265977
1666,31061,Lim Chu Kang Rd,Opp Lim Chu Kang Camp II,1.37594722202959,103.695570278013
1667,31069,Lim Chu Kang Rd,Bef Old Choa Chu Kang Rd,1.37493138896603,103.69550611102841
1668,31071,Lim Chu Kang Rd,Aft Chinese Cemy Path 11,1.37853314214565,103.69626045229732
1669,31079,Lim Chu Kang Rd,Opp Chinese Cemy Path 11,1.37768611102662,103.69632194402648
1670,31081,Old Lim Chu Kang Rd,Opp HQ 5th SIB Camp I,1.38056264189347,103.69732526991169
1671,31089,Old Lim Chu Kang Rd,HQ 5th SIB Camp I,1.37992729418245,103.69711516294915
1672,31121,Old Choa Chu Kang Rd,Opp Chinese Cemy,1.37035531879968,103.68800387696562
1673,31129,Old Choa Chu Kang Rd,Chinese Cemy,1.36997393445421,103.68740996007186
1674,31131,Old Choa Chu Kang Rd,Aft Track 33,1.3721005602879,103.6901494100538
1675,31139,Old Choa Chu Kang Rd,Bef Track 33,1.37211281474792,103.69038412231409
1676,31141,Old Choa Chu Kang Rd,Bahai Cemy,1.37409630689339,103.69342185827556
1677,31149,Old Choa Chu Kang Rd,Opp Bahai Cemy,1.37394854683347,103.69400832710886
1678,31151,Old Choa Chu Kang Rd,Aft Lim Chu Kang Rd,1.37363227377286,103.69596747862987
1679,31159,Old Choa Chu Kang Rd,Bef Lim Chu Kang Rd,1.37336600723318,103.69619726943306
1680,31161,Old Choa Chu Kang Rd,Opp Teen Challenge,1.37253332216297,103.70208763060677
1681,31169,Old Choa Chu Kang Rd,Teen Challenge,1.37245094201191,103.7012193702135
1682,31171,Old Choa Chu Kang Rd,Opp Jln Berseri,1.37240788349149,103.70418696765007
1683,31179,Old Choa Chu Kang Rd,Aft Jln Berseri,1.37234403223499,103.70355081890855
1684,31191,Old Choa Chu Kang Rd,B26 Old Choa Chu Kang Rd,1.37161444444711,103.70991083335727
1685,31199,Old Choa Chu Kang Rd,B25 Old Choa Chu Kang Rd,1.37097558139998,103.70931539839594
1686,31201,Lim Chu Kang Rd,Aft Chinese Cemy Path 13,1.38044981963514,103.69659409681319
1687,31211,Lim Chu Kang Rd,Aft Muslim Cemy Path 17,1.38283900023768,103.6969997018249
1688,32031,Lim Chu Kang Rd,Opp Ama Keng Rd,1.40270299424992,103.70078174769526
1689,32039,Lim Chu Kang Rd,Aft Ama Keng Rd,1.40251788786303,103.70081478116067
1690,32041,Lim Chu Kang Rd,Opp LP 160,1.40436104392726,103.70166157203701
1691,32049,Lim Chu Kang Rd,Aft LP 161,1.40452254375654,103.70187031633597
1692,32051,Lim Chu Kang Rd,Aft Track 11,1.40929365504034,103.70097942080086
1693,32059,Lim Chu Kang Rd,Opp Track 11,1.40903140804682,103.70120779053055
1694,32061,Lim Chu Kang Rd,Opp LP 173,1.41146307596912,103.70006004261607
1695,32069,Lim Chu Kang Rd,B26 Lim Chu Kang Rd,1.41103257931936,103.7003812106999
1696,32071,Lim Chu Kang Rd,Aft Track 13,1.4160246040166,103.70056776202736
1697,32079,Lim Chu Kang Rd,Opp Track 13,1.41512827700833,103.70026822968337
1698,32081,Lim Chu Kang Rd,Sg Gedong Camp,1.41744631606558,103.70120361125713
1699,32089,Lim Chu Kang Rd,Aft Sg Gedong Camp,1.41681891211204,103.7010851003633
1700,32101,Lim Chu Kang Rd,Aft Murai Farmway,1.38541382998394,103.69744470002844
1701,32109,Lim Chu Kang Rd,Bef Lor Serambi,1.3857176700282,103.69770270003046
1702,32111,Lim Chu Kang Rd,Aft LP 93,1.39837200000575,103.69964580001103
1703,32119,Lim Chu Kang Rd,Aft LP 96,1.39858000001944,103.699882699978
1704,33011,Lim Chu Kang Rd,B19 Lim Chu Kang Rd,1.41959108645842,103.70222963088568
1705,33019,Lim Chu Kang Rd,B20 Lim Chu Kang Rd,1.41920159190274,103.70215656491881
1706,33021,Lim Chu Kang Rd,Opp Neo Tiew Rd,1.42179012512071,103.70324459408172
1707,33029,Lim Chu Kang Rd,Aft Neo Tiew Rd,1.42080314827393,103.70292186217569
1708,33031,Lim Chu Kang Rd,Aft Jln Bahtera,1.42397958326967,103.70422572285418
1709,33039,Lim Chu Kang Rd,Opp Jln Bahtera,1.42329599233546,103.70408030420536
1710,33041,Lim Chu Kang Rd,Opp Lim Chu Kang Lane 3,1.42761911626678,103.70594344849181
1711,33049,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 3,1.42621743469097,103.70543799603165
1712,33051,Lim Chu Kang Rd,Bef Lim Chu Kang Lane 3A,1.43024937289974,103.70683437257524
1713,33059,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 3A,1.42935991121752,103.70662973279376
1714,34009,Lim Chu Kang Rd,Police Coast Guard,1.44482656088302,103.70756734461297
1715,34011,Lim Chu Kang Rd,Opp Lim Chu Kang Lane 4,1.43318199595331,103.7078231906078
1716,34019,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 4,1.43253416698475,103.70773805599093
1717,34021,Lim Chu Kang Rd,Opp Lim Chu Kang Lane 5,1.43518649812518,103.70804760933633
1718,34029,Lim Chu Kang Rd,Bef Lim Chu Kang Lane 5,1.43497194397025,103.70818333298028
1719,34031,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 6,1.4376660533385,103.70795650853267
1720,34039,Lim Chu Kang Rd,Bef Lim Chu Kang Lane 6,1.43659170251147,103.70811753153625
1721,34041,Lim Chu Kang Rd,B03 Lim Chu Kang Rd,1.43886508618445,103.70790669860943
1722,34049,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 8,1.43837406233239,103.70802408979871
1723,34051,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 8,1.4427555864767,103.70775406469974
1724,34059,Lim Chu Kang Rd,Yishun Dairy Farm,1.44234338763128,103.7078689605441
1725,34101,Lor Rusuk,Aft Old Lim Chu Kang Rd,1.38440683002823,103.69790380001842
1726,34109,Lor Rusuk,Aft Lim Chu Kang Rd,1.38430083002772,103.69811219997105
1727,40011,Bt Timah Rd,LITTLE INDIA STN EXIT A,1.30606411522588,103.84908751469008
1728,40019,Bt Timah Rd,Little India Stn,1.30664404460339,103.84920416709382
1729,40021,Bt Timah Rd,BEF WINSTEDT RD,1.311033889,103.8427911
1730,40029,Bt Timah Rd,Aft Makepeace Rd,1.31142305600915,103.84265999998345
1731,40031,Bt Timah Rd,Newton FC,1.31178509472011,103.84098359641321
1732,40039,Bt Timah Rd,Opp Newton FC,1.31230305602353,103.8407255559936
1733,40041,Bt Timah Rd,Newton Stn Exit C,1.3137222313328,103.83809742560602
1734,40049,Dunearn Rd,Opp Newton Stn Exit C,1.31402305600959,103.83884638900086
1735,40051,Bt Timah Rd,Balmoral Plaza,1.31652526011987,103.83570789921559
1736,40059,Dunearn Rd,Chancery Ct,1.31662138896806,103.83634361100417
1737,40069,Dunearn Rd,Anglo-Chinese Sch,1.31830398893217,103.83435129198834
1738,40071,Bt Timah Rd,Leng Kwang Baptist Ch,1.31918027796911,103.829213610999
1739,40079,Dunearn Rd,SCGS PR,1.3197216415795,103.8299145659947
1740,40081,Bt Timah Rd,Stevens Stn,1.32012951912406,103.82605259642706
1741,40089,Dunearn Rd,Opp Stevens Stn,1.320510556,103.8273903
1742,40091,Bt Timah Rd,Bef Lewis Rd,1.32101807290903,103.82350944419166
1743,40099,Dunearn Rd,Aft Dunkirk Ave,1.32185235205471,103.82344007494515
1744,40101,Kg Java Rd,KK Women & Child Hosp,1.31036186651665,103.84779148902439
1745,40109,Kg Java Rd,Opp KK Women & Child Hosp,1.30949131269895,103.84770747833439
1746,40111,Bt Timah Rd,City Twrs,1.31806499998598,103.83262555597635
1747,40119,Dunearn Rd,Bef Goldhill Ave,1.31889734253426,103.83249521257974
1748,40121,Newton Rd,Opp Newton Life Ch,1.31458164930261,103.84053190286843
1749,40129,Newton Rd,Newton Life Ch,1.31453779264106,103.84082845008946
1750,40171,Scotts Rd,Opp Env Bldg,1.3109517198906,103.83582101192815
1751,40179,Scotts Rd,Env Bldg,1.31133173990881,103.83686949960516
1752,40181,Scotts Rd,Newton Stn Exit A,1.31243561231028,103.83798341278676
1753,40189,Scotts Rd,Newton Stn Exit B,1.31223181292182,103.83816095637219
1754,40191,Stevens Rd,Raffles Girls' Sch,1.31268555601325,103.8304269440197
1755,40199,Stevens Rd,Opp Raffles Girls' Sch,1.31258333303153,103.83191222199584
1756,40201,Stevens Rd,Chelsea Gdns Condo,1.31358972201496,103.82743055599407
1757,40209,Stevens Rd,NOVOTEL MERCURE @ STEVENS,1.31388805600649,103.82738777802837
1758,40211,Stevens Rd,Opp Met YMCA,1.31655331624558,103.825862990405
1759,40219,Stevens Rd,Bef Met YMCA,1.31703698010115,103.82605954338264
1760,40221,Stevens Rd,Opp Stevens Stn,1.31902531287493,103.82545561296305
1761,40229,Stevens Rd,Aft Stevens Stn,1.31980673102836,103.82570665178494
1762,40231,Whitley Rd,Raffles Town Club,1.32230868317131,103.82577145824762
1763,40239,Whitley Rd,Aft Tanglin CC,1.322585278,103.8262153
1764,40249,Whitley Rd,St. Joseph'S Instn,1.3249247219882,103.82735055603025
1765,40251,Lornie Rd,Aft Wallace Way,1.34054275997605,103.82231128179984
1766,40259,Lornie Rd,Bef Wallace Way,1.34031250739109,103.82256277806692
1767,40261,Lornie Rd,LP 52,1.34130384192273,103.82706642150467
1768,40269,Lornie Rd,LP 57,1.34105638903249,103.82660805601813
1769,40271,Bt Timah Rd,Opp KK Women & Child Hosp,1.30880664936794,103.8463464537845
1770,40279,Bt Timah Rd,KK Women & Child Hosp,1.30981925741503,103.8460393043403
1771,40301,Bt Batok West Ave 6,Blk 451A,1.35332581027753,103.74287381027882
1772,40309,Bt Batok West Ave 6,Opp Blk 451A,1.35367643079374,103.74299081028306
1773,40311,Bt Batok West Ave 6,Blk 439C,1.35730456918268,103.73890781029746
1774,40321,Bt Batok West Ave 8,Dulwich College,1.35174487949103,103.73947152056856
1775,40329,Bt Batok West Ave 8,Millennia Institute,1.35096917519706,103.73961904709157
1776,40339,Bukit Batok West Avenue 9,Blk 448B,1.35347432348291,103.74087652056193
1777,40341,Bt Batok West Ave 8,Bef Blk 440A,1.3546236109849,103.73889587967264
1778,40349,Bt Batok West Ave 8,Blk 461,1.35497444398167,103.73939913984925
1779,40351,Bt Batok West Ave 6,Blk 461C,1.35499656917814,103.7410021897397
1780,40359,Bt Batok West Ave 6,Opp Blk 461C,1.35540218970451,103.74090581028908
1781,40361,Bt Batok West Ave 8,Blk 438A,1.35715418971956,103.74085618975258
1782,40369,Bt Batok West Ave 8,Opp Blk 438A,1.3576342194572,103.74139552039492
1783,40371,Bt Batok West Ave 5,OPP BLK 465A,1.35813308018627,103.74305344718294
1784,40379,Bt Batok West Ave 5,Blk 467 Cp,1.35754268986546,103.74357270089524
1785,41011,Bt Timah Rd,NUS Bt Timah Campus,1.32235611101422,103.81891666700089
1786,41019,Dunearn Rd,Aft Kheam Hock Rd,1.32267444098276,103.82025232877241
1787,41021,Bt Timah Rd,Botanic Gdns Stn,1.32264999998361,103.81554000003177
1788,41029,Dunearn Rd,Opp Botanic Gdns Stn,1.32333331915013,103.81630566925632
1789,41031,Bt Timah Rd,Bef Crown Ctr,1.3230683576264,103.811977237669
1790,41041,Bt Timah Rd,Coronation Plaza,1.32398472197176,103.8102991670086
1791,41049,Dunearn Rd,Opp Coronation Plaza,1.32469500003392,103.81026249997407
1792,41051,Bt Timah Rd,Tan Kah Kee Stn,1.32612500001248,103.80715333299845
1793,41061,Bt Timah Rd,Chinese High Sch,1.32705333303352,103.80572472199289
1794,41069,Dunearn Rd,Opp Tan Kah Kee Stn,1.32652777798065,103.80758583296918
1795,41071,Bt Timah Rd,Opp Natl JC,1.328988333013,103.80266277802423
1796,41079,Dunearn Rd,Natl JC,1.32940305598521,103.80304777797754
1797,41081,Bt Timah Rd,Sixth Ave Stn,1.33082323351422,103.79727250094409
1798,41089,Dunearn Rd,Aft Jln Naga Sari,1.33044921085796,103.79993319513187
1799,41101,Farrer Rd,St. Margaret's Sec Sch,1.31908138967253,103.80921733406133
1800,41109,Farrer Rd,Opp St. Margaret's Sec Sch,1.31944666701923,103.81052861101583
1801,41111,Farrer Rd,Lutheran Twrs,1.32081170217365,103.81185140010722
1802,41119,Farrer Rd,Opp Lutheran Twrs,1.32074221277671,103.81245374678939
1803,41121,Adam Rd,S'Pore Bible Coll,1.32554444399609,103.81350777801268
1804,41129,Adam Rd,Opp S'Pore Bible Coll,1.32542946413096,103.81399869920736
1805,41131,Adam Rd,Opp The Japanese Assn,1.32973612368298,103.8145129140827
1806,41139,Adam Rd,Aft The Japanese Assn,1.32962999996746,103.81485527800427
1807,41141,Adam Rd,Aft Adam Dr,1.33489306619804,103.81796101152241
1808,41151,Lornie Rd,Aft Sime Rd,1.33799972901638,103.81931795640678
1809,41159,Lornie Rd,Aft Lornie Wk,1.33870170002583,103.81989450001056
1810,41169,Lornie Highway,Bef Kheam Hock Rd,1.33507722199373,103.82011297432192
1811,42011,Bt Timah Rd,Sixth Ave Ctr,1.33161452117352,103.79503057628676
1812,42019,Dunearn Rd,Opp Sixth Ave Stn,1.33170368135595,103.79657033601987
1813,42021,Bt Timah Rd,Aft Maple Ave,1.33254537683925,103.79237058676013
1814,42029,Dunearn Rd,Aft Swiss Club Rd,1.33325151466609,103.79206171859214
1815,42031,Bt Timah Rd,The Tessarina,1.33332611108217,103.78997500000864
1816,42039,Dunearn Rd,Opp The Nexus,1.33474752657285,103.7877986922408
1817,42041,Bt Timah Rd,The Nexus,1.33442500001261,103.78689111113574
1818,42049,Dunearn Rd,Hua Guan Gdns,1.33580349277905,103.7846322701164
1819,42051,Bt Timah Rd,King Albert Pk Stn,1.33598305556873,103.78263611110306
1820,42059,Dunearn Rd,Opp King Albert Pk Stn,1.33679896138996,103.78180146215335
1821,42061,Bt Timah Rd,King Albert Pk,1.33687567142278,103.78038743713434
1822,42071,Upp Bt Timah Rd,Pei Hwa Presby Pr Sch,1.33876225175982,103.77694915592028
1823,42089,Jln Anak Bt,Opp Bt Timah Plaza,1.34007090936874,103.77941451542826
1824,42091,Upp Bt Timah Rd,Beauty World Stn Exit B,1.34278636864291,103.77539033846315
1825,42099,Upp Bt Timah Rd,Beauty World Stn Exit A,1.34160317659437,103.77579384383286
1826,42109,Jln Anak Bt,Opp Beauty World Ctr,1.343246111,103.7769164
1827,42111,Upp Bt Timah Rd,WOH HUP BLDG,1.34584805601375,103.77262861101015
1828,42119,Upp Bt Timah Rd,Southaven II,1.34582513057916,103.77330275765884
1829,42129,Sixth Ave,Sixth Ave Ville,1.33016133420747,103.79515526101162
1830,42131,Sixth Ave,Aft Lantana Ave,1.32858335781449,103.79421797943384
1831,42139,Sixth Ave,Ave Villa,1.32877805376848,103.7944440268283
1832,42141,Clementi Rd,Bef Dunearn Rd,1.33608648972914,103.77817465012919
1833,42149,Clementi Rd,Aft Bt Timah Rd,1.33607426889198,103.77862313710679
1834,42151,Jln Jurong Kechil,Beauty World Stn Exit C,1.34009254981171,103.77531978477353
1835,42159,Jln Jurong Kechil,Opp Beauty World Stn,1.34036805329812,103.77530898996658
1836,42161,Jln Jurong Kechil,Blk 18,1.34027669212035,103.77264625507586
1837,42169,Jln Jurong Kechil,Opp Blk 19,1.34038575681297,103.77366130505683
1838,42171,Jln Jurong Kechil,Signature Pk Condo,1.34261833302181,103.77026361103131
1839,42179,Jln Jurong Kechil,Aft Chun Tin Rd,1.34197833300345,103.77100805601951
1840,42181,Jln Jurong Kechil,Opp The Hillford,1.3436280559857,103.76943333300858
1841,42189,Jln Jurong Kechil,The Hillford,1.34378853697493,103.76960174742553
1842,42191,Jln Jurong Kechil,Bef Bt Batok East Ave 6,1.34642944402637,103.76696388898718
1843,42199,Jln Jurong Kechil,Aft Bt Batok East Ave 6,1.34607666698124,103.76760722200575
1844,42201,Toh Tuck Rd,Bef Toh Tuck Rise,1.33939353535638,103.76383096590918
1845,42209,Toh Tuck Rd,Aft Toh Tuck Rise,1.33914661405948,103.76363595867413
1846,42211,Toh Tuck Rd,Highgate Pk,1.33974260070464,103.76559520495253
1847,42219,Toh Tuck Rd,Opp Highgate Pk,1.3395991670039,103.76535388898161
1848,42221,Toh Tuck Rd,Goodluck Gdn,1.33957381292395,103.7679072102881
1849,42229,Toh Tuck Rd,Aft Toh Tuck Terr,1.33943222197209,103.76827388898352
1850,42231,Toh Tuck Rd,Bef Jln Jurong Kechil,1.34056805598593,103.7706058329681
1851,42239,Toh Tuck Rd,Aft Jln Jurong Kechil,1.34027047980738,103.77016055707928
1852,42241,Lor Kismis,Aft Eng Kong Pl,1.33711750136148,103.76708487597254
1853,42249,Lor Kismis,Bef Eng Kong Pl,1.33696603683043,103.76697148211271
1854,42259,Jln Jurong Kechil,Goh & Goh Bldg,1.34106160633217,103.7770788000345
1855,42291,Toh Tuck Rise,Opp Toh Tuck Cres,1.33769605916429,103.76430234507968
